"Time","Mob BP1"
2022-03-01 17:30:03,155
2022-03-01 18:00:03,155
2022-03-01 18:30:03,155
2022-03-01 19:00:03,155
2022-03-01 19:30:03,155
2022-03-01 20:00:03,155
2022-03-01 20:30:03,155
2022-03-01 21:00:03,155
2022-03-01 21:30:03,155
2022-03-01 22:00:03,154
2022-03-01 22:30:03,155
2022-03-01 23:00:03,154
2022-03-01 23:30:03,155
2022-03-02 00:00:03,159
2022-03-02 00:30:03,163
2022-03-02 01:00:03,167
2022-03-02 01:30:03,172
2022-03-02 02:00:03,177
2022-03-02 02:30:03,180
2022-03-02 03:00:03,180
2022-03-02 03:30:03,180
2022-03-02 04:00:03,181
2022-03-02 04:30:03,182
2022-03-02 05:00:03,183
2022-03-02 05:30:03,182
2022-03-02 06:00:03,180
2022-03-02 06:30:03,179
2022-03-02 07:00:03,175
2022-03-02 07:30:03,176
2022-03-02 08:00:03,177
2022-03-02 08:30:03,176
2022-03-02 09:00:03,178
2022-03-02 09:30:03,176
2022-03-02 10:00:03,176
2022-03-02 10:30:03,176
2022-03-02 11:00:03,176
2022-03-02 11:10:03,168
2022-03-02 11:20:03,161
2022-03-02 11:30:03,157
2022-03-02 12:00:03,156
2022-03-02 12:30:03,157
2022-03-02 13:00:03,158
2022-03-02 13:30:03,158
2022-03-02 14:00:03,158
2022-03-02 14:30:03,157
2022-03-02 15:00:03,157
2022-03-02 15:30:03,158
2022-03-02 16:00:03,158
2022-03-02 16:30:03,157
2022-03-02 17:00:03,158
2022-03-02 17:30:03,157
2022-03-02 18:00:03,156
2022-03-02 18:30:03,157
2022-03-02 19:00:03,156
2022-03-02 19:30:03,157
2022-03-02 20:00:03,156
2022-03-02 20:30:03,156
2022-03-02 21:00:03,156
2022-03-02 21:30:03,156
2022-03-02 22:00:03,156
2022-03-02 22:30:03,156
2022-03-02 23:00:03,156
2022-03-02 23:30:03,155
2022-03-03 00:00:03,154
2022-03-03 00:30:03,153
2022-03-03 00:45:03,160
2022-03-03 01:00:03,167
2022-03-03 01:20:03,173
2022-03-03 01:30:03,175
2022-03-03 02:00:03,178
2022-03-03 02:30:03,179
2022-03-03 03:00:03,179
2022-03-03 03:30:03,180

