"Time","Mob BP1"
2022-02-21 13:20:03,55.0
2022-02-21 13:30:03,61.3
2022-02-21 14:00:03,61.8
2022-02-21 14:30:03,61.4
2022-02-21 15:00:03,58.9
2022-02-21 15:30:03,59.6
2022-02-21 16:00:03,62.2
2022-02-21 16:30:03,61.3
2022-02-21 17:00:03,61.0
2022-02-21 17:30:03,61.3
2022-02-21 18:00:03,61.1
2022-02-21 18:30:03,61.3
2022-02-21 19:00:03,60.3
2022-02-21 19:30:03,60.6
2022-02-21 20:00:03,60.9
2022-02-21 20:30:03,61.0
2022-02-21 21:00:03,60.5
2022-02-21 21:30:03,60.5
2022-02-21 22:00:03,61.1
2022-02-21 22:30:03,60.1
2022-02-21 23:00:03,59.8
2022-02-21 23:30:03,59.0
2022-02-22 00:00:03,58.6
2022-02-22 00:30:03,58.9
2022-02-22 01:00:03,58.5
2022-02-22 01:30:03,58.9
2022-02-22 02:00:03,58.7
2022-02-22 02:30:03,58.6
2022-02-22 03:00:03,58.4
2022-02-22 03:30:03,58.7
2022-02-22 04:00:03,58.4
2022-02-22 04:30:03,58.2
2022-02-22 05:00:03,58.0
2022-02-22 05:30:03,58.1
2022-02-22 06:00:03,57.6
2022-02-22 06:30:03,57.4
2022-02-22 07:00:03,57.3
2022-02-22 07:30:03,58.0
2022-02-22 08:00:03,58.2
2022-02-22 08:30:03,57.5
2022-02-22 09:00:03,57.3
2022-02-22 09:30:03,61.4
2022-02-22 10:00:03,57.9
2022-02-22 10:30:03,58.3
2022-02-22 11:00:03,58.5
2022-02-22 11:30:03,58.6
2022-02-22 12:00:03,58.4
2022-02-22 12:30:03,57.7
2022-02-22 13:00:03,56.9
2022-02-22 13:30:03,55.6
2022-02-22 14:00:03,55.2
2022-02-22 14:30:03,55.2
2022-02-22 14:40:03,62.4
2022-02-22 14:50:03,56.2
2022-02-22 15:00:03,54.8
2022-02-22 15:30:03,30.6
2022-02-22 16:00:03,30.8
2022-02-22 16:30:03,30.8
2022-02-22 17:00:03,30.5
2022-02-22 17:30:03,30.8
2022-02-22 18:00:03,30.3
2022-02-22 18:30:03,30.3
2022-02-22 19:00:03,30.6
2022-02-22 19:30:03,30.6
2022-02-22 20:00:03,30.9
2022-02-22 20:30:03,30.5
2022-02-22 21:00:03,30.9
2022-02-22 21:30:03,31.0
2022-02-22 22:00:03,31.4
2022-02-22 22:30:03,31.2
2022-02-22 23:00:03,31.7
2022-02-22 23:30:03,32.2
2022-02-23 00:00:03,32.4
2022-02-23 00:30:03,33.3
2022-02-23 01:00:03,33.8
2022-02-23 01:30:03,34.4
2022-02-23 02:00:03,34.5
2022-02-23 02:30:03,32.8
2022-02-23 03:00:03,34.3
2022-02-23 03:30:03,33.7
2022-02-23 04:00:03,33.3
2022-02-23 04:30:03,32.8
2022-02-23 05:00:03,32.9
2022-02-23 05:30:03,32.5
2022-02-23 06:00:03,32.6
2022-02-23 06:30:03,32.1
2022-02-23 07:00:03,32.5
2022-02-23 07:30:03,32.1
2022-02-23 08:00:03,31.8
2022-02-23 08:30:03,31.8
2022-02-23 09:00:03,29.8
2022-02-23 09:30:03,32.1
2022-02-23 10:00:03,32.0
2022-02-23 10:30:03,32.6
2022-02-23 11:00:03,32.4
2022-02-23 11:10:03,24.4
2022-02-23 11:15:03,29.9
2022-02-23 11:30:03,32.4
2022-02-23 12:00:03,31.2
2022-02-23 12:30:03,32.6
2022-02-23 13:00:03,32.6
2022-02-23 13:30:03,32.7
2022-02-23 14:00:03,32.4
2022-02-23 14:30:03,32.9
2022-02-23 15:00:03,30.7
2022-02-23 15:30:03,32.7
2022-02-23 16:00:03,31.6
2022-02-23 16:10:03,25.9
2022-02-23 16:15:03,32.2
2022-02-23 16:30:03,33.9
2022-02-23 17:00:03,32.7
2022-02-23 17:30:03,32.0
2022-02-23 18:00:03,31.7
2022-02-23 18:30:03,31.7
2022-02-23 19:00:03,31.6
2022-02-23 19:30:03,30.9
2022-02-23 20:00:03,31.0
2022-02-23 20:30:03,31.2
2022-02-23 21:00:03,31.1
2022-02-23 21:30:03,30.8
2022-02-23 22:00:03,30.7
2022-02-23 22:30:03,30.8
2022-02-23 23:00:03,31.0
2022-02-23 23:30:03,31.3
2022-02-24 00:00:03,31.0
2022-02-24 00:30:03,30.7
2022-02-24 01:00:03,30.9
2022-02-24 01:30:03,31.2
2022-02-24 02:00:03,31.6
2022-02-24 02:30:03,31.4
2022-02-24 03:00:03,31.5
2022-02-24 03:30:03,31.3
